longitude,latitude,visibility,class,fur,howl,saw,heard
-102.3971,43.35851,7.86,0,FALSE,FALSE,FALSE,FALSE
-92.63587,37.46041,2.9,0,FALSE,FALSE,TRUE,FALSE
-85.63835,44.16985,10,0,TRUE,FALSE,TRUE,FALSE
-69.3614,44.6908,9.62,0,TRUE,FALSE,FALSE,FALSE
-70.6235,43.6676,10,0,FALSE,FALSE,FALSE,FALSE
-70.81187,43.2045,9.94,0,FALSE,FALSE,FALSE,FALSE
-85.51546,44.50587,8.3,0,FALSE,FALSE,FALSE,FALSE
-85.6667,44.45835,5.18,0,FALSE,FALSE,TRUE,TRUE
-92.52242,37.46392,10,0,FALSE,FALSE,FALSE,FALSE
-86.2011,35.9978,10,0,FALSE,TRUE,FALSE,TRUE
-86.15759,36.25466,9.87,0,TRUE,FALSE,TRUE,TRUE
-95.61056,32.69028,8.79,0,FALSE,FALSE,FALSE,FALSE
-95.46671,32.85232,9.48,0,FALSE,FALSE,TRUE,FALSE
-111.75,41.5,10,0,TRUE,FALSE,TRUE,FALSE
-111.5833,41.41125,10,0,FALSE,FALSE,FALSE,FALSE
-80.8797,37.00085,10,0,FALSE,TRUE,FALSE,TRUE
-80.89,36.932,9.24,0,FALSE,FALSE,TRUE,TRUE
-81.11751,37.0048,9.997,0,TRUE,FALSE,TRUE,FALSE
-72.43684,43.43623,10,0,FALSE,FALSE,TRUE,TRUE
-121.6508,45.75056,10,0,FALSE,TRUE,TRUE,FALSE
-122.0144,45.66194,8.62,0,TRUE,FALSE,TRUE,FALSE
-122.2375,45.74639,10,0,TRUE,FALSE,FALSE,TRUE
-122.0194,45.62778,9.7,0,FALSE,FALSE,TRUE,FALSE
-121.7753,45.69833,10,0,FALSE,FALSE,TRUE,FALSE
-121.9883,45.63921,9.55,0,TRUE,FALSE,TRUE,FALSE
-121.9063,45.8083,10,0,FALSE,FALSE,FALSE,FALSE
-121.8864,45.723,8.73,0,FALSE,FALSE,FALSE,TRUE
-122.3291,46.13795,10,0,FALSE,TRUE,FALSE,TRUE
-122.2339,45.74715,9.15,0,FALSE,FALSE,TRUE,FALSE
-121.921,45.83632,10,0,FALSE,FALSE,FALSE,TRUE
-121.9223,45.80191,9.997,0,FALSE,FALSE,FALSE,FALSE
-121.6267,45.75957,8.869,0,FALSE,FALSE,TRUE,FALSE
-122.2389,45.74796,6.371,0,TRUE,FALSE,FALSE,TRUE
-122.1692,46.13657,4.586,0,FALSE,FALSE,FALSE,TRUE
-89.7793,44.42315,9.88,0,FALSE,FALSE,TRUE,FALSE
-89.7715,44.4308,7.14,0,FALSE,TRUE,FALSE,TRUE
-77.4608,39.21564,9.7,0,FALSE,FALSE,TRUE,TRUE
-75.80465,38.63295,9.04,0,FALSE,FALSE,TRUE,FALSE
-68.2283,44.78159,9.976,0,FALSE,FALSE,FALSE,TRUE
-70.99485,45.04705,10,0,TRUE,FALSE,TRUE,FALSE
-70.61507,44.34113,9.951,0,FALSE,TRUE,TRUE,TRUE
-68.63222,45.04943,10,0,TRUE,FALSE,FALSE,FALSE
-76.53862,39.01142,7.41,0,FALSE,FALSE,TRUE,FALSE
-76.54514,38.81639,8.91,0,FALSE,FALSE,TRUE,TRUE
-76.811,39.11378,6.04,0,FALSE,TRUE,FALSE,TRUE
-76.82731,39.08414,4.32,0,FALSE,FALSE,FALSE,FALSE
-76.6691,39.6946,1.92,0,FALSE,FALSE,FALSE,FALSE
-76.34047,39.67183,7.22,0,FALSE,FALSE,TRUE,TRUE
-77.2948,39.06392,7.02,0,FALSE,FALSE,FALSE,FALSE
-78.32549,39.64819,1.25,0,FALSE,FALSE,FALSE,TRUE
-83.67,42.2375,10,0,TRUE,FALSE,TRUE,TRUE
-84.4995,44.377,4.66,0,TRUE,FALSE,FALSE,TRUE
-83.85985,45.40985,10,0,FALSE,TRUE,TRUE,FALSE
-86.075,43.103,9.29,0,FALSE,FALSE,TRUE,TRUE
-85,45,10,0,FALSE,FALSE,TRUE,TRUE
-86.325,43.55,7.96,0,FALSE,FALSE,FALSE,FALSE
-86.29,43.5345,9.96,0,FALSE,FALSE,FALSE,FALSE
-86.4565,43.674,10,0,FALSE,FALSE,TRUE,FALSE
-84.05358,44.36434,5.03,0,TRUE,FALSE,TRUE,TRUE
-84.00156,44.34035,10,0,FALSE,FALSE,FALSE,TRUE
-84.40335,44.41835,10,0,FALSE,FALSE,TRUE,FALSE
-83.88607,44.48875,9.93,0,FALSE,FALSE,FALSE,FALSE
-85.2165,44.1305,10,0,FALSE,FALSE,TRUE,TRUE
-84.16389,44.53665,9.41,0,FALSE,FALSE,TRUE,FALSE
-84.12485,44.76,10,0,FALSE,FALSE,FALSE,FALSE
-83.845,44.565,10,0,FALSE,FALSE,TRUE,FALSE
-86.16861,42.86361,9.76,0,FALSE,FALSE,FALSE,FALSE
-83.4885,45.351,8.29,0,TRUE,FALSE,FALSE,TRUE
-84.7602,44.4355,9.5,0,FALSE,FALSE,FALSE,FALSE
-84.72922,44.29188,10,0,FALSE,FALSE,TRUE,FALSE
-84.6,44.17335,9.96,0,FALSE,FALSE,TRUE,FALSE
-84.4445,44.398,9.93,0,FALSE,FALSE,FALSE,TRUE
-84.5914,44.41775,7.2,0,FALSE,FALSE,TRUE,FALSE
-82.53918,43.39116,9.995,0,TRUE,FALSE,TRUE,FALSE
-85.97613,46.18968,10,0,FALSE,FALSE,TRUE,FALSE
-86.0221,45.9796,10,0,FALSE,FALSE,FALSE,TRUE
-86.611,46.159,4.33,0,FALSE,TRUE,FALSE,TRUE
-86.21193,46.19183,9.79,0,FALSE,FALSE,FALSE,FALSE
-83.18583,43.41444,10,0,FALSE,FALSE,TRUE,FALSE
-83.55718,42.15965,10,0,FALSE,FALSE,TRUE,TRUE
-83.59014,42.285,9.81,0,FALSE,FALSE,FALSE,FALSE
-83.60472,42.30472,9.73,0,FALSE,FALSE,FALSE,FALSE
-83.58,42.40611,8.59,0,FALSE,FALSE,TRUE,FALSE
-83.86097,42.36639,9.92,0,FALSE,FALSE,FALSE,TRUE
-84.2915,42.43235,10,0,TRUE,TRUE,FALSE,TRUE
-86.353,43.4245,7.92,0,FALSE,FALSE,TRUE,TRUE
-84.87524,45.91515,6.96,0,TRUE,FALSE,TRUE,FALSE
-84.35389,41.93,9.83,0,FALSE,FALSE,TRUE,FALSE
-85.72845,44.83369,9.33,0,FALSE,TRUE,FALSE,TRUE
-85.92196,44.0559,9.72,0,FALSE,FALSE,FALSE,FALSE
-84.2995,41.871,6.45,0,FALSE,FALSE,TRUE,FALSE
-84.22701,42.068,10,0,FALSE,FALSE,FALSE,FALSE
-84.20835,41.80832,6.96,0,FALSE,FALSE,FALSE,FALSE
-84.04025,42.68505,8.21,0,FALSE,FALSE,TRUE,FALSE
-85.38834,46.71195,10,0,FALSE,FALSE,TRUE,FALSE
-84.72002,46.01793,9.437,0,FALSE,FALSE,FALSE,FALSE
-85.93575,44.4887,9.75,0,FALSE,FALSE,TRUE,TRUE
-86.10172,44.22671,10,0,FALSE,FALSE,FALSE,FALSE
-85.9222,44.25533,10,0,FALSE,FALSE,FALSE,FALSE
-87.48289,46.09045,8.33,0,FALSE,FALSE,FALSE,FALSE
-87.73236,46.61183,9.83,0,TRUE,FALSE,TRUE,FALSE
-87.46171,46.60424,6.86,0,TRUE,FALSE,FALSE,FALSE
-87.5034,46.52545,6.25,0,FALSE,FALSE,TRUE,TRUE
-87.3459,46.34445,7.75,0,FALSE,FALSE,FALSE,FALSE
-86.42896,44.091,9.85,0,FALSE,FALSE,FALSE,FALSE
-85.293,43.577,10,0,FALSE,FALSE,FALSE,TRUE
-87.87157,45.7457,10,0,FALSE,FALSE,TRUE,TRUE
-87.74364,45.69347,9.017,0,FALSE,FALSE,FALSE,FALSE
-84.42722,43.59611,7.7,0,FALSE,FALSE,TRUE,TRUE
-84.58583,43.74,5.51,0,FALSE,FALSE,TRUE,FALSE
-83.3595,41.972,8.04,0,FALSE,FALSE,FALSE,FALSE
-85.34194,43.235,6.48,0,FALSE,FALSE,FALSE,FALSE
-85.2515,43.2725,9.37,0,FALSE,FALSE,FALSE,TRUE
-84.94099,43.265,10,0,TRUE,FALSE,FALSE,TRUE
-84.88741,43.38621,9.84,0,FALSE,FALSE,FALSE,TRUE
-83.9205,45.0635,9.97,0,FALSE,TRUE,TRUE,TRUE
-84.165,44.94835,10,0,FALSE,FALSE,TRUE,TRUE
-84.21035,45.22039,8.86,0,FALSE,FALSE,FALSE,TRUE
-86.376,43.689,10,0,FALSE,FALSE,FALSE,FALSE
-85.5995,43.153,9.96,0,FALSE,FALSE,FALSE,TRUE
-85.00165,44.76665,9.95,0,FALSE,FALSE,TRUE,TRUE
-85.6885,42.225,6,0,TRUE,FALSE,TRUE,TRUE
-84.9825,43.1095,7.91,0,FALSE,FALSE,TRUE,FALSE
-81.52805,42.75195,10,0,FALSE,FALSE,FALSE,FALSE
-84.4587,41.79639,7.28,0,FALSE,FALSE,TRUE,TRUE
-85.79052,44.66666,8,0,FALSE,FALSE,FALSE,FALSE
-89.5,46.25,8.26,0,TRUE,FALSE,TRUE,FALSE
-84.355,43.87,9.96,0,FALSE,FALSE,FALSE,FALSE
-84.41335,43.83165,9.37,0,FALSE,FALSE,TRUE,TRUE
-84.50999,44.12,9.62,0,FALSE,FALSE,TRUE,FALSE
-89.91997,46.3018,9.72,0,FALSE,FALSE,TRUE,FALSE
-85.77714,44.64535,2.18,0,TRUE,FALSE,FALSE,FALSE
-85.433,44.685,4.22,0,TRUE,TRUE,TRUE,TRUE
-85.44922,44.71466,10,0,FALSE,FALSE,TRUE,FALSE
-84.7802,41.9773,10,0,FALSE,FALSE,TRUE,TRUE
-84.53609,41.78913,4.17,0,FALSE,FALSE,TRUE,FALSE
-83.89001,44.2725,7.96,0,FALSE,FALSE,TRUE,TRUE
-83.40396,44.49427,9.998,0,FALSE,FALSE,TRUE,FALSE
-83.37971,44.42654,10,0,TRUE,FALSE,TRUE,FALSE
-84.66833,43.5975,9.87,0,FALSE,FALSE,FALSE,TRUE
-84.53098,42.20901,6.66,0,FALSE,FALSE,FALSE,TRUE
-84.10373,42.17291,10,0,FALSE,FALSE,FALSE,TRUE
-85.60028,42.39472,9.27,0,FALSE,FALSE,TRUE,TRUE
-85.075,44.525,10,0,FALSE,FALSE,FALSE,FALSE
-85.41,43.21,7.78,0,FALSE,FALSE,TRUE,TRUE
-85.68,43.22,10,0,FALSE,TRUE,FALSE,TRUE
-87.3289,45.9642,9.92,0,FALSE,FALSE,TRUE,FALSE
-84.71,44.7,3.08,0,TRUE,FALSE,TRUE,TRUE
-85.23538,45.33075,10,0,FALSE,FALSE,FALSE,TRUE
-85.05965,42.323,10,0,FALSE,FALSE,TRUE,FALSE
-86.5153,42.0288,5.61,0,FALSE,TRUE,TRUE,TRUE
-86.09081,44.5976,10,0,FALSE,FALSE,FALSE,TRUE
-83.92834,43.92736,7.79,0,FALSE,FALSE,FALSE,FALSE
-83.84937,44.98276,8.87,0,FALSE,FALSE,FALSE,TRUE
-85.95915,42.4637,10,0,FALSE,FALSE,FALSE,FALSE
-83.5175,45.1365,9.89,0,FALSE,FALSE,FALSE,TRUE
-85.86292,44.62845,9.21,0,FALSE,FALSE,TRUE,TRUE
-85.82096,44.51436,7.81,0,TRUE,FALSE,TRUE,FALSE
-86.11156,44.73109,7.16,0,FALSE,FALSE,FALSE,FALSE
-85.99374,41.77945,6.15,0,FALSE,FALSE,TRUE,TRUE
-86.36,42.19,10,0,FALSE,FALSE,TRUE,FALSE
-84.7378,42.3125,1.52,0,TRUE,FALSE,TRUE,TRUE
-85.84005,41.80205,10,0,FALSE,FALSE,FALSE,FALSE
-84.425,45.1475,10,0,FALSE,FALSE,FALSE,FALSE
-84.605,45.35665,9.92,0,FALSE,FALSE,FALSE,FALSE
-84.30746,45.31915,8.73,0,FALSE,FALSE,TRUE,FALSE
-84.91665,46.37165,10,0,FALSE,FALSE,TRUE,FALSE
-84.47611,44.82167,9.82,0,FALSE,FALSE,FALSE,TRUE
-86.81917,46.01278,10,0,FALSE,FALSE,TRUE,TRUE
-87.02158,45.87165,7.279,0,FALSE,FALSE,TRUE,FALSE
-87.326,45.782470000000004,8.25,0,FALSE,FALSE,FALSE,FALSE
-87.05026,45.93311,9.95,0,FALSE,FALSE,FALSE,FALSE
-87.04828,45.89259,9.92,0,FALSE,FALSE,TRUE,TRUE
-87.15701,46.06728,6.241,0,FALSE,TRUE,TRUE,TRUE
-83.51418,44.6375,9.94,0,FALSE,TRUE,FALSE,TRUE
-95.11484,46.50385,10,0,FALSE,FALSE,TRUE,FALSE
-94.87069,45.95602,6.04,0,FALSE,FALSE,TRUE,TRUE
-94.27725,45.8,10,0,FALSE,FALSE,TRUE,TRUE
-94.83755,47.1589,9.31,0,FALSE,FALSE,FALSE,TRUE
-92.36145,43.80075,6.51,0,FALSE,FALSE,TRUE,TRUE
-90.58915,48.0607,10,0,FALSE,FALSE,FALSE,FALSE
-90.0545,46.06195,10,0,FALSE,FALSE,FALSE,TRUE
-92.36145,43.80075,9.88,0,TRUE,FALSE,TRUE,FALSE
-93.61481,47.49753,8.893,0,FALSE,FALSE,TRUE,FALSE
-93.9137,47.323,8.62,0,FALSE,FALSE,TRUE,FALSE
-93.28008,47.31732,10,0,FALSE,FALSE,TRUE,FALSE
-93,47.5,7.28,0,TRUE,FALSE,TRUE,FALSE
-93.75745,47.65885,10,0,FALSE,FALSE,FALSE,FALSE
-94.07877,47.76524,8.13,0,FALSE,FALSE,TRUE,TRUE
-92.88618,46.02361,6.85,0,FALSE,TRUE,TRUE,TRUE
-92.83521,46.3725,8.44,0,FALSE,FALSE,TRUE,FALSE
-92.84309,46.3666,8.59,0,FALSE,TRUE,FALSE,TRUE
-96.0073,48.8572,10,0,FALSE,FALSE,TRUE,FALSE
-92.12065,48.1784,10,0,FALSE,FALSE,TRUE,TRUE
-93.02428,47.27147,8.87,0,TRUE,FALSE,TRUE,TRUE
-92.53,47.5754,10,0,TRUE,FALSE,TRUE,FALSE
-92.6349,47.51591,9.87,0,FALSE,FALSE,TRUE,FALSE
-92.2895,48.13826,10,0,FALSE,FALSE,FALSE,TRUE
-92.01759,47.4284,8.63,0,FALSE,FALSE,TRUE,TRUE
-92.296,48.1316,9.45,0,FALSE,FALSE,TRUE,TRUE
-92.75357,47.47025,7.31,0,FALSE,TRUE,TRUE,TRUE
-92.92708,47.83334,10,0,FALSE,FALSE,FALSE,FALSE
-92.83774,46.92417,10,0,FALSE,TRUE,TRUE,TRUE
-91.97748,47.87965,9.142,0,FALSE,FALSE,TRUE,FALSE
-83.78585,44.56215,9.28,0,FALSE,FALSE,FALSE,TRUE
-83.62335,44.62,6.79,0,FALSE,FALSE,FALSE,TRUE
-83.61314,44.68047,9.76,0,FALSE,FALSE,FALSE,FALSE
-83.45052,44.56203,7.233,0,TRUE,FALSE,FALSE,TRUE
-92.49979,46.69303,9.69,0,FALSE,FALSE,FALSE,TRUE
-93.06226,45.1836,6.26,0,FALSE,FALSE,FALSE,FALSE
-90.21339,36.57869,7.56,0,FALSE,TRUE,TRUE,TRUE
-92.1426,37.5656,7.33,0,FALSE,FALSE,FALSE,TRUE
-93.29459,36.66887,10,0,FALSE,FALSE,TRUE,TRUE
-90.53249,38.73802,5.63,0,FALSE,FALSE,FALSE,FALSE
-90.23058,37.40025,10,0,FALSE,FALSE,TRUE,FALSE
-90.4935,37.5965,9.91,0,FALSE,FALSE,FALSE,TRUE
-90.52987,38.69428,9.93,0,FALSE,FALSE,TRUE,FALSE
-90.0329,37.8602,9.65,0,FALSE,FALSE,FALSE,FALSE
-93.31413,36.63621,5.44,0,FALSE,FALSE,TRUE,FALSE
-93.1073,36.3881,10,0,FALSE,FALSE,FALSE,TRUE
-93.14626,36.39835,8.6,0,FALSE,FALSE,TRUE,FALSE
-93.11722,36.72415,10,0,FALSE,FALSE,FALSE,TRUE
-95.32129,37.8322,10,0,FALSE,FALSE,TRUE,TRUE
-94.6028,37.84203,10,0,FALSE,FALSE,TRUE,TRUE
-94.32079,37.91544,9.46,0,TRUE,FALSE,TRUE,FALSE
-94.60359,37.84239,10,0,FALSE,FALSE,FALSE,FALSE
-90.52135,37.18847,7.91,0,FALSE,FALSE,FALSE,FALSE
-90.277,37.0505,9.997,0,FALSE,FALSE,FALSE,FALSE
-94.57375,47.4914,5.13,0,FALSE,FALSE,FALSE,FALSE
-95.0168,47.8764,9.79,0,FALSE,FALSE,FALSE,TRUE
-94.98708,47.43842,8.79,0,FALSE,FALSE,FALSE,TRUE
-94.88525,47.52413,9.04,0,FALSE,FALSE,TRUE,FALSE
-95.05023,47.48271,10,0,FALSE,FALSE,FALSE,FALSE
-94.1211,47.3304,8.63,0,FALSE,FALSE,FALSE,FALSE
-94.80162,46.67197,8.36,0,FALSE,FALSE,FALSE,FALSE
-94.41713,47.39974,9.29,0,FALSE,FALSE,TRUE,TRUE
-90.675,38.655,9.44,0,FALSE,FALSE,TRUE,FALSE
-90.66216,38.21285,8,0,FALSE,FALSE,TRUE,FALSE
-92.173,37.714,7,0,TRUE,FALSE,TRUE,FALSE
-91.64719,38.01223,10,0,FALSE,FALSE,FALSE,TRUE
-89.67815,36.00565,9.5,0,FALSE,FALSE,TRUE,TRUE
-92.425,36.615,5.46,0,FALSE,FALSE,TRUE,FALSE
-94.52888,37.03575,9.96,0,FALSE,FALSE,TRUE,FALSE
-92.8254,38.3085,9.79,0,FALSE,FALSE,TRUE,TRUE
-92.2428,36.4504,9.8,0,FALSE,FALSE,FALSE,FALSE
-89.98725,36.06055,10,0,FALSE,FALSE,TRUE,TRUE
-92.20055,37.82861,2.75,0,FALSE,FALSE,FALSE,TRUE
-92.22327,37.50983,9.06,0,FALSE,FALSE,FALSE,TRUE
-92.5415,37.4504,10,0,FALSE,FALSE,FALSE,TRUE
-92.05,37.7925,7.71,0,FALSE,FALSE,FALSE,FALSE
-94.2908,39.20894,10,0,FALSE,FALSE,FALSE,TRUE
-90.9525,36.66708,9.86,0,FALSE,FALSE,TRUE,FALSE
-91.154,36.469,9.997,0,FALSE,FALSE,FALSE,FALSE
-89.25555,36.9897,9.377,0,FALSE,FALSE,FALSE,FALSE
-92.411,38.305,9.01,0,FALSE,FALSE,TRUE,FALSE
-93.64312,40.57773,8.03,0,FALSE,FALSE,FALSE,FALSE
-94.2319,36.50787,8.53,0,TRUE,FALSE,FALSE,TRUE
-91.6533,39.8397,9.61,0,FALSE,FALSE,TRUE,FALSE
-93.6515,39.83804,10,0,FALSE,FALSE,FALSE,TRUE
-93.71506,37.11433,10,0,FALSE,FALSE,TRUE,FALSE
-93.4025,39.1175,8.427,0,FALSE,FALSE,TRUE,FALSE
-94.16049,39.04035,9.25,0,FALSE,FALSE,TRUE,TRUE
-93.91737,38.46253,7,0,FALSE,FALSE,FALSE,FALSE
-94.02478,40.39956,7,0,TRUE,FALSE,TRUE,TRUE
-90.86792,37.66643,6.37,0,FALSE,FALSE,TRUE,TRUE
-94.10855,39.03445,10,0,FALSE,FALSE,TRUE,TRUE
-94.19245,38.5229,9.62,0,FALSE,FALSE,FALSE,FALSE
-94.1927,38.524,8.12,0,FALSE,FALSE,FALSE,TRUE
-94.1057,38.5992,10,0,FALSE,FALSE,TRUE,FALSE
-94.22043,38.99353,9.11,0,FALSE,FALSE,FALSE,FALSE
-94.30658,39.00875,10,0,FALSE,FALSE,FALSE,TRUE
-94.188,38.521,9.634,0,FALSE,FALSE,TRUE,TRUE
-94.47345,37.18124,7.54,0,FALSE,FALSE,TRUE,FALSE
-90.7357,38.4063,7.71,0,FALSE,FALSE,TRUE,TRUE
-90.55145,38.45927,8.02,0,FALSE,FALSE,FALSE,FALSE
-94.59565,39.30745,9.45,0,FALSE,FALSE,TRUE,TRUE
-93.73122,37.19201,4.43,0,FALSE,FALSE,TRUE,TRUE
-93.894,37.117,9.5,0,FALSE,FALSE,TRUE,FALSE
-93.3945,36.589,4.67,0,FALSE,FALSE,TRUE,FALSE
-94.60989,36.51627,9.57,0,FALSE,FALSE,TRUE,FALSE
-92.337,38.1875,10,0,FALSE,FALSE,FALSE,TRUE
-93.13545,37.07354,8.12,0,FALSE,FALSE,TRUE,TRUE
-90.7,38.40685,9.96,0,FALSE,FALSE,TRUE,TRUE
-91.432,37.8597,8.42,0,TRUE,FALSE,TRUE,FALSE
-94.40015,39.60238,10,0,FALSE,FALSE,FALSE,FALSE
-94.271,39.2475,10,0,FALSE,FALSE,FALSE,FALSE
-94.2633,38.7437,9.43,0,FALSE,TRUE,FALSE,TRUE
-92.07335,38.56724,10,0,FALSE,FALSE,TRUE,FALSE
-91.96238,38.62,8.4,0,FALSE,FALSE,TRUE,FALSE
-94.286,38.586,10,0,FALSE,FALSE,TRUE,FALSE
-94.14297,38.46156,10,0,FALSE,FALSE,TRUE,FALSE
-94.29428,39.502,9.91,0,FALSE,FALSE,TRUE,FALSE
-92.59781,38.81124,9.75,0,FALSE,FALSE,TRUE,FALSE
-91.16042,38.2081,7.37,0,FALSE,FALSE,TRUE,FALSE
-91.42575,37.99225,9.55,0,FALSE,FALSE,TRUE,TRUE
-92.1527,36.7548,6.81,0,TRUE,TRUE,FALSE,TRUE
-90.79886,37.79465,8.91,0,FALSE,FALSE,TRUE,TRUE
-90.5545,38.203,4.43,0,FALSE,TRUE,FALSE,TRUE
-91.6253,38.28,10,0,FALSE,FALSE,TRUE,FALSE
-93.4303,37.0968,9.66,0,FALSE,FALSE,TRUE,TRUE
-93.614,37.3317,6.71,0,TRUE,FALSE,TRUE,FALSE
-92.32704,38.93704,9.65,0,FALSE,FALSE,TRUE,FALSE
-94.856,39.859,9.91,0,TRUE,FALSE,FALSE,FALSE
-88.7496,32.2714,4.86,0,FALSE,FALSE,FALSE,FALSE
-88.72985,30.38345,8.75,0,FALSE,FALSE,FALSE,TRUE
-90.19371,32.40191,8.83,0,FALSE,FALSE,TRUE,TRUE
-89.6111,30.2464,6.96,0,FALSE,FALSE,TRUE,FALSE
-88.77015,32.036,9.12,0,FALSE,FALSE,TRUE,FALSE
-88.77015,32.036,9.12,0,TRUE,FALSE,TRUE,FALSE
-88.864,32.1806,9.54,0,FALSE,FALSE,FALSE,FALSE
-88.68893,32.09515,9.78,0,FALSE,FALSE,TRUE,TRUE
-88.74805,32.3372,7.83,0,FALSE,FALSE,TRUE,TRUE
-88.65135,32.31255,5.45,0,FALSE,FALSE,FALSE,FALSE
-92.31901,39.08817,9.96,0,FALSE,TRUE,FALSE,FALSE
-92.36771,38.9099,10,0,FALSE,FALSE,FALSE,FALSE
-92.225,38.485,9.159,0,TRUE,FALSE,FALSE,FALSE
-92.1855,38.4125,9.92,0,FALSE,FALSE,TRUE,FALSE
-94.43649,39.3875,9.851,0,FALSE,FALSE,TRUE,TRUE
-90.8022,33.56555,9.71,0,FALSE,FALSE,TRUE,FALSE
-90.71574,31.1603,7.04,0,FALSE,FALSE,TRUE,TRUE
-81.861,35.148,10,0,FALSE,FALSE,FALSE,TRUE
-80.80685,34.0431,9.41,0,FALSE,FALSE,FALSE,TRUE
-82.38998,34.52414,4.77,0,FALSE,FALSE,FALSE,FALSE
-81.54448,34.39092,10,0,FALSE,TRUE,FALSE,TRUE
-78.9211,33.72,6.84,0,TRUE,FALSE,TRUE,FALSE
-79.1246,34.08725,4.88,0,TRUE,FALSE,TRUE,FALSE
-78.3829,33.5155,7.56,0,TRUE,FALSE,FALSE,TRUE
-82.56786,34.45025,5.77,0,FALSE,FALSE,TRUE,TRUE
-82.7962,35.01305,9.8,0,FALSE,FALSE,TRUE,TRUE
-83.11639,34.65375,4.02,0,FALSE,FALSE,TRUE,FALSE
-80.316,33.096,9.96,0,FALSE,FALSE,TRUE,FALSE
-79.65835,36.86345,5.69,0,FALSE,FALSE,TRUE,TRUE
-80.65645,32.9032,7,0,FALSE,FALSE,FALSE,TRUE
-80.3891,34.59,7.21,0,FALSE,FALSE,TRUE,FALSE
-81.56005,34.9533,8.3,0,FALSE,FALSE,FALSE,FALSE
-80.156,33.007,5.76,0,FALSE,FALSE,TRUE,FALSE
-80.95958,32.29968,6.62,0,FALSE,FALSE,FALSE,TRUE
-82.82005,34.35765,9.08,0,FALSE,FALSE,FALSE,TRUE
-81.61264,32.98597,10,0,FALSE,FALSE,TRUE,FALSE
-103.4966,43.89875,10,0,FALSE,FALSE,FALSE,FALSE
-103.6183,44.38611,10,0,FALSE,FALSE,TRUE,TRUE
-103.7742,44.21694,7.779,0,FALSE,TRUE,TRUE,FALSE
-79.884,33.132,8.04,0,FALSE,FALSE,TRUE,FALSE
-79.8102,33.0932,9.969,0,FALSE,FALSE,TRUE,FALSE
-81.60892,35.14947,10,0,TRUE,TRUE,FALSE,TRUE
-80.559,32.825,9.59,0,TRUE,FALSE,FALSE,TRUE
-80.45451,33.04536,9.96,0,FALSE,FALSE,TRUE,FALSE
-80.074,34.374,9.35,0,FALSE,FALSE,FALSE,FALSE
-82.38587,36.15588,10,0,FALSE,FALSE,TRUE,FALSE
-89.91499,35.5035,6.92,0,FALSE,FALSE,TRUE,FALSE
-83.53575,35.68449,5.81,0,FALSE,FALSE,FALSE,FALSE
-86.5101,35.988,9.79,0,TRUE,FALSE,TRUE,TRUE
-86.36485,35.94778,10,0,FALSE,FALSE,FALSE,TRUE
-83.3626,35.46865,9.41,0,FALSE,TRUE,TRUE,TRUE
-83.3032,35.4745,6.32,0,FALSE,FALSE,TRUE,FALSE
-89.94,35.226,6.39,0,TRUE,FALSE,TRUE,FALSE
-82.31094,36.42846,6.92,0,FALSE,FALSE,FALSE,TRUE
-86.60155,36.30155,5.67,0,FALSE,FALSE,TRUE,TRUE
-86.5104,36.5802,2.88,0,FALSE,FALSE,TRUE,FALSE
-89.63499,35.537,7,0,FALSE,FALSE,TRUE,TRUE
-89.7735,35.416,9.89,0,TRUE,FALSE,FALSE,FALSE
-85.02585,35.5467,9.71,0,FALSE,FALSE,TRUE,FALSE
-89.25397,36.26451,7.17,0,FALSE,FALSE,TRUE,FALSE
-84.66167,36.19746,5.15,0,FALSE,FALSE,FALSE,FALSE
-86.7074,35.6753,10,0,TRUE,FALSE,FALSE,FALSE
-84.05056,35.40472,9.38,0,FALSE,FALSE,TRUE,TRUE
-87.2932,35.3218,9.58,0,FALSE,FALSE,TRUE,TRUE
-87.25375,35.94,6.6,0,FALSE,FALSE,TRUE,FALSE
-87.44963,35.78439,10,0,FALSE,TRUE,FALSE,TRUE
-87.2352,35.0228,7.17,0,FALSE,FALSE,FALSE,TRUE
-87.39061,35.22149,9.643,0,FALSE,FALSE,TRUE,FALSE
-86.465,35.11417,9.87,0,TRUE,FALSE,TRUE,TRUE
-84.38335,36.105,8.58,0,FALSE,FALSE,FALSE,TRUE
-89.35205,35.52335,8.21,0,FALSE,FALSE,FALSE,FALSE
-85.07263,35.30146,10,0,FALSE,FALSE,TRUE,FALSE
-82.3045,36.0925,9.86,0,FALSE,FALSE,FALSE,TRUE
-83.73153,36.19408,5.48,0,TRUE,FALSE,TRUE,FALSE
-86.9094,35.1918,8.06,0,FALSE,FALSE,TRUE,FALSE
-88.76775,36.0165,9.79,0,FALSE,FALSE,TRUE,TRUE
-89.48666,36.09583,7.31,0,FALSE,FALSE,FALSE,FALSE
-86.9803,36.0917,9,0,FALSE,FALSE,TRUE,FALSE
-89.0912,35.8606,10,0,FALSE,FALSE,FALSE,TRUE
-84.88466,35.97231,6.6,0,FALSE,FALSE,TRUE,TRUE
-84.88694,35.8823,9.411,0,FALSE,FALSE,FALSE,FALSE
-89.17284,36.02328,10,0,FALSE,FALSE,TRUE,FALSE
-89.03873,36.16488,9.95,0,FALSE,FALSE,TRUE,TRUE
-87.19556,35.20416,5.01,0,FALSE,FALSE,FALSE,TRUE
